HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
KZGN7WPE,2013-11-01 04:04:20,2013-10-31 17:56:21,6400,CEP8,CP1843,0000,00000000,U516,B5QX,103010A0A0J1J1    10,0  0,51,14,T180,000045,CEPX.BAX,00000000,2,,2,2,A36QFKR7,2,1,1,2013-11-01 05:28:35,1,10.133
KZGN7WNE,2013-11-01 03:50:05,2013-10-31 17:47:44,6400,CEP8,CP1843,0000,00000000,U516,B5QX,103010A0A0J1J1    10,0  0,51,14,T201,000012,CEPX.BEX,00000000,2,,2,2,A37269C9,2,1,1,2013-11-01 05:28:36,1,10.039
KZGN7WLE,2013-10-19 04:48:32,2013-10-18 18:32:39,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T171,000038,CEP1.1TX,00000000,1,,0,0,A35VPW1F,2,1,1,2013-10-19 05:58:58,1,10.264
KZGN7WJE,2013-11-01 04:32:44,2013-10-31 18:23:02,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T199,000028,CEPX.BDX,00000000,2,,2,2,A35H1Z1G,2,1,1,2013-11-01 05:28:35,1,10.161
KZGN7WHE,2013-11-01 03:52:40,2013-10-31 17:47:34,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000002,CEPX.BEX,00000000,2,,2,2,A35H3EMH,2,1,1,2013-11-01 05:28:37,1,10.085
KZGN7WGE,2013-11-01 04:10:37,2013-10-31 17:47:50,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000018,CEPX.BEX,00000000,2,,2,2,A35VQLZL,2,1,1,2013-11-01 05:28:36,1,10.379
KZGN7WEE,2013-11-01 04:09:15,2013-10-31 17:48:25,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000051,CEPX.BEX,00000000,2,,2,2,A35VQKJ7,2,1,1,2013-11-01 05:28:35,1,10.347
KZGN7YBE,2013-10-19 04:41:35,2013-10-18 18:32:54,6400,CEP8,CP1843,0000,00000000,U516,B5QX,103010A0A0J1J1    10,0  0,51,14,T171,000053,CEP1.1TX,00000000,1,,0,0,A35VPV18,2,1,1,2013-10-19 05:58:58,1,10.144
KZGN7Y9E,2013-11-01 04:23:06,2013-10-31 18:06:42,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T182,000041,CEPX.BCX,00000000,2,,2,2,A35VPYGB,2,1,1,2013-11-01 05:28:37,1,10.273
KZGN7Y8E,2013-11-01 04:21:41,2013-10-31 18:06:48,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0 11,51,14,T182,000047,CEPX.BCX,00000000,2,,2,2,A35VPVHB,2,1,1,2013-11-01 05:28:34,1,10.248
KZGN7Y5E,2013-10-19 07:13:36,2013-10-18 20:53:46,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T199,000014,CEP1.1TX,00000000,1,,0,0,A35H1Z4D,3,2,1,2013-10-19 07:53:47,1,10.330
KZGN7Y4E,2013-11-01 03:58:58,2013-10-31 17:39:33,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000048,CEPX.BFX,00000000,2,,2,2,A35VPV0Q,2,1,1,2013-11-01 05:28:36,1,10.323
KZGN7Y3E,2013-11-01 03:57:50,2013-10-31 17:48:00,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000027,CEPX.BEX,00000000,2,,2,2,A35VQM9V,2,1,1,2013-11-01 05:28:36,1,10.164
KZGN7Y2E,2013-10-19 05:00:08,2013-10-18 18:32:16,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T171,000015,CEP1.1TX,00000000,1,,0,0,A35VPYTR,2,1,1,2013-10-19 05:58:55,1,10.464
KZGN7XZE,2013-11-01 03:50:08,2013-10-31 17:39:03,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000019,CEPX.BFX,00000000,2,,2,2,A35VEK9E,2,1,1,2013-11-01 05:28:35,1,10.184
KZGN7XXE,2013-11-01 03:20:30,2013-10-31 17:38:52,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0 11,51,14,T131,000008,CEPX.BFX,00000000,2,,2,2,A35VPZ0C,2,1,1,2013-11-01 04:23:14,1,9.694
KZGN7XWE,2013-11-01 04:08:08,2013-10-31 17:48:05,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000032,CEPX.BEX,00000000,2,,2,2,A35VQKK9,2,1,1,2013-11-01 05:28:38,1,10.334
KZGN7XVE,2013-11-01 04:08:06,2013-10-31 17:48:09,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000036,CEPX.BEX,00000000,2,,2,2,A35VQK8V,2,1,1,2013-11-01 05:28:37,1,10.332
KZGN7XUE,2013-11-01 04:03:33,2013-10-31 17:47:35,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000003,CEPX.BEX,00000000,2,,2,2,A36FGZ00,2,1,1,2013-11-01 05:28:34,1,10.266
KZGN7XTE,2013-11-01 04:13:46,2013-10-31 17:39:16,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000032,CEPX.BFX,00000000,2,,2,2,A36QFMKH,2,1,1,2013-11-01 05:28:37,1,10.575
KZGN7XSE,2013-10-19 03:59:54,2013-10-18 17:57:52,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T166,000058,CEP1.1TX,00000000,1,,0,0,A36QFN7A,2,1,1,2013-10-19 04:48:26,1,10.034
KZGN7XRE,2013-11-01 04:10:21,2013-10-31 17:55:52,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T180,000016,CEPX.BAX,00000000,2,,2,2,A35VQKH5,2,1,1,2013-11-01 05:28:35,1,10.241
KZGN7XPE,2013-11-01 03:57:32,2013-10-31 17:48:10,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0 11,51,14,T201,000037,CEPX.BEX,00000000,2,,2,2,A35VQKHR,2,1,1,2013-11-01 05:28:34,1,10.156
KZGN7XNE,2013-11-01 04:01:15,2013-10-31 17:56:18,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T180,000042,CEPX.BAX,00000000,2,,2,2,A35VPYY3,2,1,1,2013-11-01 05:28:36,1,10.082
KZGN7XME,2013-11-01 03:56:40,2013-10-31 17:39:11,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0 11,51,14,T131,000027,CEPX.BFX,00000000,2,,2,2,A35VPYWB,2,1,1,2013-11-01 05:28:37,1,10.291
KZGN7XKE,2013-11-01 04:20:17,2013-10-31 18:06:05,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0 11,51,14,T182,000005,CEPX.BCX,00000000,2,,2,2,A35VPTXF,2,1,1,2013-11-01 05:28:34,1,10.236
KZGN7XJE,2013-11-01 04:40:19,2013-10-31 18:23:01,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T199,000027,CEPX.BDX,00000000,2,,2,2,A35VQK7T,2,1,1,2013-11-01 05:28:34,1,10.288
KZGN7XHE,2013-11-01 04:22:55,2013-10-31 17:48:08,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000035,CEPX.BEX,00000000,2,,2,2,A35VPVLJ,2,1,1,2013-11-01 05:28:38,1,10.579
KZGN7XGE,2013-10-19 04:43:11,2013-10-18 18:32:44,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0 11,51,14,T171,000043,CEP1.1TX,00000000,1,,0,0,A35VQMCV,2,1,1,2013-10-19 05:58:54,1,10.174
KZGN7XDE,2013-11-01 04:08:21,2013-10-31 17:47:47,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000015,CEPX.BEX,00000000,2,,2,2,A35VPV0H,2,1,1,2013-11-01 05:28:36,1,10.343
KZGN7SSE,2013-11-01 04:04:03,2013-10-31 17:55:58,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000022,CEPX.BAX,00000000,2,,2,2,A37269F1,2,2,1,2013-11-01 05:28:36,1,10.134
KZGN7SAE,2013-11-01 04:00:22,2013-10-31 17:39:15,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T131,000031,CEPX.BFX,00000000,2,,2,2,A3726B0J,2,2,1,2013-11-01 05:28:38,1,10.352
KZGN7S9E,2013-11-01 04:13:22,2013-10-31 18:06:16,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000016,CEPX.BCX,00000000,2,,2,2,A31P5ELL,2,2,1,2013-11-01 05:28:34,1,10.118
KZGN7S7E,2013-11-01 04:27:44,2013-10-31 18:06:13,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000013,CEPX.BCX,00000000,2,,2,2,A371Y90F,2,2,1,2013-11-01 05:28:37,1,10.358
KZGN7S0E,2013-10-19 07:18:49,2013-10-18 20:54:22,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T199,000049,CEP1.1TX,00000000,1,,0,0,A371YA49,2,2,1,2013-10-19 07:53:46,1,10.407
KZGN7RZE,2013-11-01 04:05:40,2013-10-31 17:55:42,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000007,CEPX.BAX,00000000,2,,2,2,A371YBB3,2,2,1,2013-11-01 05:28:34,1,10.166
KZGN7RXE,2013-11-01 04:32:20,2013-10-31 18:06:11,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000011,CEPX.BCX,00000000,2,,2,2,A36QFJH4,2,2,1,2013-11-01 05:28:38,1,10.436
KZGN7L7E,2013-11-01 03:52:57,2013-10-31 17:39:38,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T131,000053,CEPX.BFX,00000000,2,,2,2,A371YAPL,2,2,1,2013-11-01 05:28:36,1,10.222
KZGN7L9E,2013-11-01 04:23:55,2013-10-31 17:56:12,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000036,CEPX.BAX,00000000,2,,2,2,A35VPYV2,2,2,1,2013-11-01 05:28:33,1,10.462
KZGN7RVE,2013-11-01 04:19:07,2013-10-31 18:06:01,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000001,CEPX.BCX,00000000,2,,2,2,A36QFL6J,2,2,1,2013-11-01 05:28:37,1,10.218
KZGN7RUE,2013-11-01 04:30:13,2013-10-31 18:06:37,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000036,CEPX.BCX,00000000,2,,2,2,A36A5AS3,2,2,1,2013-11-01 05:28:34,1,10.393
KZGN7RTE,2013-11-01 04:18:15,2013-10-31 18:06:21,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000021,CEPX.BCX,00000000,2,,2,2,A371Y93V,2,2,1,2013-11-01 05:28:37,1,10.198
KZGN7RSE,2013-10-19 07:18:38,2013-10-18 20:52:08,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T200,000034,CEP1.1TX,00000000,1,,0,0,A371Y952,2,2,1,2013-10-19 07:53:46,1,10.441
KZGN7M2E,2013-11-01 04:36:13,2013-10-31 18:06:26,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000026,CEPX.BCX,00000000,2,,2,2,A35VQKGN,2,2,1,2013-11-01 05:28:37,1,10.496
KZGN7M0E,2013-11-06 03:23:09,2013-11-05 17:49:32,6400,CEP8,CP1843,0000,00000000,U516,B5QX,103010A0A0J1J1    10,0  0,58,33,T166,000046,CEP1.29X,00000000,2,,2,2,A31P5F29,2,2,1,2013-11-06 04:57:45,1,9.560
KZGN7LTE,2013-11-01 04:06:21,2013-10-31 17:47:46,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T201,000014,CEPX.BEX,00000000,2,,2,2,A37G6XBN,2,2,1,2013-11-01 05:28:37,1,10.309
KZGN7LPE,2013-11-01 04:02:55,2013-10-31 17:56:04,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000028,CEPX.BAX,00000000,2,,2,2,A37G6XLV,2,2,1,2013-11-01 05:28:36,1,10.114
KZGN7LDE,2013-11-01 04:11:34,2013-10-31 17:47:53,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T201,000021,CEPX.BEX,00000000,2,,2,2,A35VQLML,2,2,1,2013-11-01 05:28:36,1,10.394
KZGN7LKE,2013-11-01 04:33:06,2013-10-31 18:06:50,6400,CEP8,CP1843,0000,00000000,U516,B5QX,103010A0A0J1J1    10,0  0,58,33,T182,000049,CEPX.BCX,00000000,2,,2,2,A37G6WZK,2,2,1,2013-11-01 05:28:38,1,10.438
KZGN7LGE,2013-11-01 04:34:06,2013-10-31 18:23:27,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T199,000052,CEPX.BDX,00000000,2,,2,2,A35VPYV8,2,2,1,2013-11-01 05:28:35,1,10.177
KZGN7LEE,2013-11-01 04:06:06,2013-10-31 17:55:56,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000020,CEPX.BAX,00000000,2,,2,2,A35VQK47,2,2,1,2013-11-01 05:28:35,1,10.169
KZGN7WBE,2013-11-01 03:53:03,2013-10-31 17:48:01,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T201,000028,CEPX.BEX,00000000,2,,2,2,A35VQK9Q,2,1,1,2013-11-01 05:28:35,1,10.084
KZGN7WAE,2013-11-01 04:04:10,2013-10-31 17:56:23,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,14,T180,000047,CEPX.BAX,00000000,2,,2,2,A35H3E5V,3,2,1,2013-11-01 05:28:35,1,10.129
KZGN7W8E,2013-11-01 04:39:53,2013-10-31 18:23:25,6400,CEP8,CP1843,0000,00000000,U516,B5QX,103010A0A0J1J1    10,0  0,51,14,T199,000050,CEPX.BDX,00000000,2,,2,2,A37269AB,3,2,1,2013-11-01 05:28:37,1,10.274
KZGN7UVE,2013-11-01 04:10:49,2013-10-31 17:47:59,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T201,000026,CEPX.BEX,00000000,2,,2,2,A371Y94A,2,2,1,2013-11-01 05:28:35,1,10.380
KZGN7UEE,2013-11-01 04:04:46,2013-10-31 17:56:32,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000056,CEPX.BAX,00000000,2,,2,2,A371YA8Q,2,2,1,2013-11-01 05:28:37,1,10.137
KZGN7UAE,2013-11-01 03:53:06,2013-10-31 17:56:28,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000052,CEPX.BAX,00000000,2,,2,2,A371YBP5,2,2,1,2013-11-01 05:28:37,1,9.944
KZGN7L2E,2013-11-01 04:42:04,2013-10-31 18:22:53,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T199,000019,CEPX.BDX,00000000,2,,2,2,A31P5EKQ,2,2,1,2013-11-01 05:28:36,1,10.319
KZGN7L3E,2013-11-01 04:14:28,2013-10-31 17:47:48,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T201,000016,CEPX.BEX,00000000,2,,2,2,A35VPZ2E,2,2,1,2013-11-01 05:28:36,1,10.444
KZGN7U8E,2013-11-01 04:15:10,2013-10-31 18:06:02,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000002,CEPX.BCX,00000000,2,,2,2,A37268ZE,2,2,1,2013-11-01 05:28:37,1,10.152
KZGN7U6E,2013-11-01 04:03:46,2013-10-31 17:47:42,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T201,000010,CEPX.BEX,00000000,2,,2,2,A36QFKR2,2,2,1,2013-11-01 05:28:35,1,10.268
KZGN7U5E,2013-11-01 04:05:41,2013-10-31 17:48:11,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T201,000038,CEPX.BEX,00000000,2,,2,2,A35VPYT0,2,2,1,2013-11-01 05:28:37,1,10.291
KZGN7U2E,2013-11-01 04:08:08,2013-10-31 17:55:48,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T180,000012,CEPX.BAX,00000000,2,,2,2,A371YB1H,2,2,1,2013-11-01 05:28:36,1,10.205
KZGN7KXE,2013-11-01 04:43:22,2013-10-31 18:22:59,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T199,000025,CEPX.BDX,00000000,2,,2,2,A35VPZ7P,2,2,1,2013-11-01 05:28:36,1,10.339
KZGN7TXE,2013-11-01 04:27:37,2013-10-31 18:06:25,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000025,CEPX.BCX,00000000,2,,2,2,A371YY97,2,2,1,2013-11-01 05:28:37,1,10.353
KZGN7TWE,2013-11-01 04:04:07,2013-10-31 18:06:06,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000006,CEPX.BCX,00000000,2,,2,2,A371YAP8,2,2,1,2013-11-01 05:28:36,1,9.967
KZGN7TVE,2013-11-01 04:13:35,2013-10-31 18:06:47,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000046,CEPX.BCX,00000000,2,,2,2,A371YBP2,2,2,1,2013-11-01 05:28:33,1,10.113
KZGN7TUE,2013-11-01 04:05:25,2013-10-31 18:06:17,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T182,000017,CEPX.BCX,00000000,2,,2,2,A3726908,2,2,1,2013-11-01 05:28:37,1,9.985
KZGN7L4E,2013-11-01 03:47:12,2013-10-31 17:39:28,6400,CEP8,CP1843,0000,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T131,000043,CEPX.BFX,00000000,2,,2,2,A36A7M13,2,2,1,2013-11-01 04:23:15,1,10.129
KZGN7ULE,2013-10-31 23:08:58,2013-10-31 17:39:01,6400,CEP8,CP1843,2513,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T131,000017,CEPX.BFX,00000000,2,CA,2,2,A371YBCN,2,2,1,2013-11-01 00:38:22,0,5.499
KZGNA7AE,2013-11-01 02:34:58,2013-10-31 17:38:50,6400,CEP8,CP1843,326F,00000040,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000006,CEPX.BFX,00000040,2,CH,2,2,A35VEJ8A,3,2,1,2013-11-01 03:28:17,1,8.935
KZGN7RYE,2013-10-31 17:43:36,2013-10-31 17:39:37,6400,CEP8,CP1843,3D01,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T131,000052,CEPX.BFX,00000000,2,CC,2,2,A371YABE,2,2,1,2013-10-31 18:27:54,0,0.066
KZGMMN5E,2013-10-31 17:42:57,2013-10-31 17:38:51,6400,CEP8,CP1843,3D01,00000000,U515,B5QX,1030104040J1J1    10,0  0,58,05,T131,000007,CEPX.BFX,00000000,3,CA,3,2,A36QFJR2,2,2,2,2013-10-31 18:27:54,0,0.068
KZGMYB6E,2013-10-31 17:42:53,2013-10-31 17:38:46,6400,CEP8,CP1843,3D01,00000000,U516,B5QX,1030104040J1J1    10,0  0,58,33,T131,000003,CEPX.BFX,00000000,3,CA,3,2,A35VPZBD,2,2,2,2013-10-31 18:27:54,0,0.069
KZGMP6EE,2013-10-31 17:43:01,2013-10-31 17:38:53,6400,CEP8,CP1843,3D01,00000000,B2QE,B5QX,1030104040Z1Z1    10,0  0,58,05,T131,000009,CEPX.BFX,00000000,3,CC,3,2,A371Y2RB,2,2,2,2013-10-31 18:27:54,0,0.069
KZGMP8KE,2013-10-31 17:42:50,2013-10-31 17:38:45,6400,CEP8,CP1843,3D05,00000040,B2QE,B5QX,1030104040Z1Z1    10,0  0,58,05,T131,000002,CEPX.BFX,00000040,3,CH,3,2,A36QFJA8,2,2,2,2013-10-31 18:27:54,0,0.068
KZGN7XYE,2013-10-31 19:45:10,2013-10-31 17:39:25,6400,CEP8,CP1843,4004,00000008,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000040,CEPX.BFX,00000000,2,SV,2,2,A35VQMCE,2,1,1,2013-10-31 20:23:02,0,2.096
KZGNAEZE,2013-10-31 19:46:20,2013-10-31 17:38:55,6400,CEP8,CP1843,4004,00000010,U516,B5QX,1030104040Z1J1    10,0  0,51,14,T131,000011,CEPX.BFX,00000000,2,SV,2,2,A371YXSL,2,1,1,2013-10-31 20:23:02,0,2.124
KZGNA6ME,2013-10-31 19:45:06,2013-10-31 17:39:14,6400,CEP8,CP1843,4004,00000010,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000030,CEPX.BFX,00000000,2,SV,2,2,A371Y7BF,2,1,1,2013-10-31 20:23:02,0,2.098
KZGNA4VE,2013-11-01 03:57:01,2013-10-31 17:39:39,6400,CEP8,CP1843,4606,00000008,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000054,CEPX.BFX,00000008,2,CH,2,2,A35VQKYQ,2,1,1,2013-11-01 05:28:36,1,10.289
KZGN9WBE,2013-11-01 04:39:34,2013-10-31 18:23:09,6400,CEP8,CP1843,4606,00000002,U516,B5QX,1030104040J1J1    10,0  0,51,14,T199,000035,CEPX.BDX,00000002,2,CH,2,2,A36QFLL1,3,2,1,2013-11-01 05:28:37,1,10.273
KZGN5M1E,2013-11-01 04:12:41,2013-10-31 17:39:45,6400,CEP8,CP1843,4606,00000040,U516,B5QX,103010A0A0J1J1    10,0  0,51,07,T131,000060,CEPX.BFX,00000040,2,CH,2,2,A35H3E7Y,3,2,1,2013-11-01 05:28:34,1,10.549
KZGNA5PE,2013-11-01 03:52:16,2013-10-31 17:39:12,6400,CEP8,CP1843,4606,00000010,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000028,CEPX.BFX,00000010,2,CH,2,2,A35VQ2A4,2,1,1,2013-11-01 05:28:35,1,10.218
KZGNA7TE,2013-11-01 03:10:53,2013-10-31 17:39:18,6400,CEP8,CP1843,4606,00000080,U516,B5QX,1030104040J1J1    10,0  0,51,14,T131,000034,CEPX.BFX,00000080,2,CH,2,2,A31NYK17,2,1,1,2013-11-01 04:23:16,1,9.526
KZGN7WRE,2013-11-01 04:22:39,2013-10-31 17:56:34,6400,CEP8,CP1843,4606,00000010,U516,B5QX,1030104040J1J1    10,0 11,51,14,T180,000058,CEPX.BAX,00000010,2,CH,2,2,A371Y79J,2,1,1,2013-11-01 05:28:36,1,10.434
KZGN7WDE,2013-11-01 04:04:17,2013-10-31 17:39:19,6400,CEP8,CP1843,4606,00000002,U516,B5QX,1030104040J1J1    10,0 11,51,14,T131,000035,CEPX.BFX,00000002,2,CH,2,2,A31NYFKC,2,1,1,2013-11-01 05:28:36,1,10.416
KZGN5EAE,2013-10-31 17:44:32,2013-10-31 17:39:17,6400,CEP8,CP1843,4LSL,00000000,U516,B5QX,1030104040J1J1    10,0  0,51,07,T131,000033,CEPX.BFX,00000000,2,CA,2,2,A37279C7,3,2,1,2013-10-31 18:27:54,0,0.088
KZGMW31E,2013-10-31 17:58:50,2013-10-31 17:38:47,6400,CEP8,CP1843,FWTO,00000000,UB16,B5QX,1030144040J1J1    10,10  8,58,05,T131,000004,CEPX.BFX,00000000,3,RN,3,2,A35QDL4W,2,2,2,2013-10-31 19:22:56,0,0.334
KZGN7SSE    ,2013-11-06 07:57:54,2013-11-01 09:13:32,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B1001,CEPX.BAX,00000000,2,  ,2,2,A37269F1    ,2,2,1,2013-11-06 09:04:43,5,118.739
KZGN7TUE    ,2013-11-06 04:04:34,2013-11-01 08:49:33,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B4801,CEPX.BCX,00000000,2,  ,2,2,A3726908    ,2,2,1,2013-11-06 05:10:32,5,115.250
KZGN7TVE    ,2013-11-06 03:27:26,2013-11-01 08:43:09,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B6704,CEPX.BCX,00000000,2,  ,2,2,A371YBP2    ,2,2,1,2013-11-06 04:22:46,5,114.738
KZGN7TWE    ,2013-11-06 03:40:31,2013-11-01 08:56:18,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B4A03,CEPX.BCX,00000000,2,  ,2,2,A371YAP8    ,2,2,1,2013-11-06 04:22:45,5,114.737
KZGN7TXE    ,2013-11-06 07:11:49,2013-11-01 08:47:21,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B1202,CEPX.BCX,00000000,2,  ,2,2,A371YY97    ,2,2,1,2013-11-06 08:10:02,5,118.408
KZGN7U5E    ,2013-11-06 06:10:02,2013-11-01 09:46:00,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B2203,CEPX.BEX,00000000,2,  ,2,2,A35VPYT0    ,2,2,1,2013-11-06 07:13:03,5,116.400
KZGN7U8E    ,2013-11-06 03:42:24,2013-11-01 08:57:48,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B1D05,CEPX.BCX,00000000,2,  ,2,2,A37268ZE    ,2,2,1,2013-11-06 05:10:32,5,114.743
KZGN7UAE    ,2013-11-06 07:24:07,2013-11-01 08:49:48,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B1F03,CEPX.BAX,00000000,2,  ,2,2,A371YBP5    ,2,2,1,2013-11-06 08:09:58,5,118.572
